,name,id,height,weight,base_experience,stats,types,url
843,sandaconda,844,38,655,179,"{'hp': 72, 'attack': 107, 'defense': 125, 'special-attack': 65, 'special-defense': 70, 'speed': 71}",['ground'],https://pokeapi.co/api/v2/pokemon/844/
844,cramorant,845,8,180,166,"{'hp': 70, 'attack': 85, 'defense': 55, 'special-attack': 85, 'special-defense': 95, 'speed': 85}","['flying', 'water']",https://pokeapi.co/api/v2/pokemon/845/
845,arrokuda,846,5,10,56,"{'hp': 41, 'attack': 63, 'defense': 40, 'special-attack': 40, 'special-defense': 30, 'speed': 66}",['water'],https://pokeapi.co/api/v2/pokemon/846/
846,barraskewda,847,13,300,172,"{'hp': 61, 'attack': 123, 'defense': 60, 'special-attack': 60, 'special-defense': 50, 'speed': 136}",['water'],https://pokeapi.co/api/v2/pokemon/847/
847,toxel,848,4,110,48,"{'hp': 40, 'attack': 38, 'defense': 35, 'special-attack': 54, 'special-defense': 35, 'speed': 40}","['electric', 'poison']",https://pokeapi.co/api/v2/pokemon/848/
848,toxtricity-amped,849,16,400,176,"{'hp': 75, 'attack': 98, 'defense': 70, 'special-attack': 114, 'special-defense': 70, 'speed': 75}","['electric', 'poison']",https://pokeapi.co/api/v2/pokemon/849/
849,sizzlipede,850,7,10,61,"{'hp': 50, 'attack': 65, 'defense': 45, 'special-attack': 50, 'special-defense': 50, 'speed': 45}","['fire', 'bug']",https://pokeapi.co/api/v2/pokemon/850/
850,centiskorch,851,30,1200,184,"{'hp': 100, 'attack': 115, 'defense': 65, 'special-attack': 90, 'special-defense': 90, 'speed': 65}","['fire', 'bug']",https://pokeapi.co/api/v2/pokemon/851/
851,clobbopus,852,6,40,62,"{'hp': 50, 'attack': 68, 'defense': 60, 'special-attack': 50, 'special-defense': 50, 'speed': 32}",['fighting'],https://pokeapi.co/api/v2/pokemon/852/
852,grapploct,853,16,390,168,"{'hp': 80, 'attack': 118, 'defense': 90, 'special-attack': 70, 'special-defense': 80, 'speed': 42}",['fighting'],https://pokeapi.co/api/v2/pokemon/853/
853,sinistea,854,1,2,62,"{'hp': 40, 'attack': 45, 'defense': 45, 'special-attack': 74, 'special-defense': 54, 'speed': 50}",['ghost'],https://pokeapi.co/api/v2/pokemon/854/
854,polteageist,855,2,4,178,"{'hp': 60, 'attack': 65, 'defense': 65, 'special-attack': 134, 'special-defense': 114, 'speed': 70}",['ghost'],https://pokeapi.co/api/v2/pokemon/855/
855,hatenna,856,4,34,53,"{'hp': 42, 'attack': 30, 'defense': 45, 'special-attack': 56, 'special-defense': 53, 'speed': 39}",['psychic'],https://pokeapi.co/api/v2/pokemon/856/
856,hattrem,857,6,48,130,"{'hp': 57, 'attack': 40, 'defense': 65, 'special-attack': 86, 'special-defense': 73, 'speed': 49}",['psychic'],https://pokeapi.co/api/v2/pokemon/857/
857,hatterene,858,21,51,255,"{'hp': 57, 'attack': 90, 'defense': 95, 'special-attack': 136, 'special-defense': 103, 'speed': 29}","['psychic', 'fairy']",https://pokeapi.co/api/v2/pokemon/858/
858,impidimp,859,4,55,53,"{'hp': 45, 'attack': 45, 'defense': 30, 'special-attack': 55, 'special-defense': 40, 'speed': 50}","['dark', 'fairy']",https://pokeapi.co/api/v2/pokemon/859/
859,morgrem,860,8,125,130,"{'hp': 65, 'attack': 60, 'defense': 45, 'special-attack': 75, 'special-defense': 55, 'speed': 70}","['dark', 'fairy']",https://pokeapi.co/api/v2/pokemon/860/
860,grimmsnarl,861,15,610,255,"{'hp': 95, 'attack': 120, 'defense': 65, 'special-attack': 95, 'special-defense': 75, 'speed': 60}","['dark', 'fairy']",https://pokeapi.co/api/v2/pokemon/861/
861,obstagoon,862,16,460,260,"{'hp': 93, 'attack': 90, 'defense': 101, 'special-attack': 60, 'special-defense': 81, 'speed': 95}","['dark', 'normal']",https://pokeapi.co/api/v2/pokemon/862/
862,perrserker,863,8,280,154,"{'hp': 70, 'attack': 110, 'defense': 100, 'special-attack': 50, 'special-defense': 60, 'speed': 50}",['steel'],https://pokeapi.co/api/v2/pokemon/863/
863,cursola,864,10,4,179,"{'hp': 60, 'attack': 95, 'defense': 50, 'special-attack': 145, 'special-defense': 130, 'speed': 30}",['ghost'],https://pokeapi.co/api/v2/pokemon/864/
864,sirfetchd,865,8,1170,177,"{'hp': 62, 'attack': 135, 'defense': 95, 'special-attack': 68, 'special-defense': 82, 'speed': 65}",['fighting'],https://pokeapi.co/api/v2/pokemon/865/
865,mr-rime,866,15,582,182,"{'hp': 80, 'attack': 85, 'defense': 75, 'special-attack': 110, 'special-defense': 100, 'speed': 70}","['ice', 'psychic']",https://pokeapi.co/api/v2/pokemon/866/
866,runerigus,867,16,666,169,"{'hp': 58, 'attack': 95, 'defense': 145, 'special-attack': 50, 'special-defense': 105, 'speed': 30}","['ground', 'ghost']",https://pokeapi.co/api/v2/pokemon/867/
867,milcery,868,2,3,54,"{'hp': 45, 'attack': 40, 'defense': 40, 'special-attack': 50, 'special-defense': 61, 'speed': 34}",['fairy'],https://pokeapi.co/api/v2/pokemon/868/
868,alcremie,869,3,5,173,"{'hp': 65, 'attack': 60, 'defense': 75, 'special-attack': 110, 'special-defense': 121, 'speed': 64}",['fairy'],https://pokeapi.co/api/v2/pokemon/869/
869,falinks,870,30,620,165,"{'hp': 65, 'attack': 100, 'defense': 100, 'special-attack': 70, 'special-defense': 60, 'speed': 75}",['fighting'],https://pokeapi.co/api/v2/pokemon/870/
870,pincurchin,871,3,10,152,"{'hp': 48, 'attack': 101, 'defense': 95, 'special-attack': 91, 'special-defense': 85, 'speed': 15}",['electric'],https://pokeapi.co/api/v2/pokemon/871/
871,snom,872,3,38,37,"{'hp': 30, 'attack': 25, 'defense': 35, 'special-attack': 45, 'special-defense': 30, 'speed': 20}","['ice', 'bug']",https://pokeapi.co/api/v2/pokemon/872/
872,frosmoth,873,13,420,166,"{'hp': 70, 'attack': 65, 'defense': 60, 'special-attack': 125, 'special-defense': 90, 'speed': 65}","['ice', 'bug']",https://pokeapi.co/api/v2/pokemon/873/
873,stonjourner,874,25,5200,165,"{'hp': 100, 'attack': 125, 'defense': 135, 'special-attack': 20, 'special-defense': 20, 'speed': 70}",['rock'],https://pokeapi.co/api/v2/pokemon/874/
874,eiscue-ice,875,14,890,165,"{'hp': 75, 'attack': 80, 'defense': 110, 'special-attack': 65, 'special-defense': 90, 'speed': 50}",['ice'],https://pokeapi.co/api/v2/pokemon/875/
875,indeedee-male,876,9,280,166,"{'hp': 60, 'attack': 65, 'defense': 55, 'special-attack': 105, 'special-defense': 95, 'speed': 95}","['psychic', 'normal']",https://pokeapi.co/api/v2/pokemon/876/
876,morpeko-full-belly,877,3,30,153,"{'hp': 58, 'attack': 95, 'defense': 58, 'special-attack': 70, 'special-defense': 58, 'speed': 97}","['electric', 'dark']",https://pokeapi.co/api/v2/pokemon/877/
877,cufant,878,12,1000,66,"{'hp': 72, 'attack': 80, 'defense': 49, 'special-attack': 40, 'special-defense': 49, 'speed': 40}",['steel'],https://pokeapi.co/api/v2/pokemon/878/
878,copperajah,879,30,6500,175,"{'hp': 122, 'attack': 130, 'defense': 69, 'special-attack': 80, 'special-defense': 69, 'speed': 30}",['steel'],https://pokeapi.co/api/v2/pokemon/879/
879,dracozolt,880,18,1900,177,"{'hp': 90, 'attack': 100, 'defense': 90, 'special-attack': 80, 'special-defense': 70, 'speed': 75}","['electric', 'dragon']",https://pokeapi.co/api/v2/pokemon/880/
880,arctozolt,881,23,1500,177,"{'hp': 90, 'attack': 100, 'defense': 90, 'special-attack': 90, 'special-defense': 80, 'speed': 55}","['electric', 'ice']",https://pokeapi.co/api/v2/pokemon/881/
881,dracovish,882,23,2150,177,"{'hp': 90, 'attack': 90, 'defense': 100, 'special-attack': 70, 'special-defense': 80, 'speed': 75}","['water', 'dragon']",https://pokeapi.co/api/v2/pokemon/882/
882,arctovish,883,20,1750,177,"{'hp': 90, 'attack': 90, 'defense': 100, 'special-attack': 80, 'special-defense': 90, 'speed': 55}","['water', 'ice']",https://pokeapi.co/api/v2/pokemon/883/
883,duraludon,884,18,400,187,"{'hp': 70, 'attack': 95, 'defense': 115, 'special-attack': 120, 'special-defense': 50, 'speed': 85}","['steel', 'dragon']",https://pokeapi.co/api/v2/pokemon/884/
884,dreepy,885,5,20,54,"{'hp': 28, 'attack': 60, 'defense': 30, 'special-attack': 40, 'special-defense': 30, 'speed': 82}","['dragon', 'ghost']",https://pokeapi.co/api/v2/pokemon/885/
885,drakloak,886,14,110,144,"{'hp': 68, 'attack': 80, 'defense': 50, 'special-attack': 60, 'special-defense': 50, 'speed': 102}","['dragon', 'ghost']",https://pokeapi.co/api/v2/pokemon/886/
886,dragapult,887,30,500,300,"{'hp': 88, 'attack': 120, 'defense': 75, 'special-attack': 100, 'special-defense': 75, 'speed': 142}","['dragon', 'ghost']",https://pokeapi.co/api/v2/pokemon/887/
887,zacian,888,28,1100,335,"{'hp': 92, 'attack': 120, 'defense': 115, 'special-attack': 80, 'special-defense': 115, 'speed': 138}",['fairy'],https://pokeapi.co/api/v2/pokemon/888/
888,zamazenta,889,29,2100,335,"{'hp': 92, 'attack': 120, 'defense': 115, 'special-attack': 80, 'special-defense': 115, 'speed': 138}",['fighting'],https://pokeapi.co/api/v2/pokemon/889/
889,eternatus,890,200,9500,345,"{'hp': 140, 'attack': 85, 'defense': 95, 'special-attack': 145, 'special-defense': 95, 'speed': 130}","['poison', 'dragon']",https://pokeapi.co/api/v2/pokemon/890/
890,kubfu,891,6,120,77,"{'hp': 60, 'attack': 90, 'defense': 60, 'special-attack': 53, 'special-defense': 50, 'speed': 72}",['fighting'],https://pokeapi.co/api/v2/pokemon/891/
891,urshifu-single-strike,892,19,1050,275,"{'hp': 100, 'attack': 130, 'defense': 100, 'special-attack': 63, 'special-defense': 60, 'speed': 97}","['fighting', 'dark']",https://pokeapi.co/api/v2/pokemon/892/
892,zarude,893,18,700,300,"{'hp': 105, 'attack': 120, 'defense': 105, 'special-attack': 70, 'special-defense': 95, 'speed': 105}","['dark', 'grass']",https://pokeapi.co/api/v2/pokemon/893/
893,regieleki,894,12,1450,290,"{'hp': 80, 'attack': 100, 'defense': 50, 'special-attack': 100, 'special-defense': 50, 'speed': 200}",['electric'],https://pokeapi.co/api/v2/pokemon/894/
894,regidrago,895,21,2000,290,"{'hp': 200, 'attack': 100, 'defense': 50, 'special-attack': 100, 'special-defense': 50, 'speed': 80}",['dragon'],https://pokeapi.co/api/v2/pokemon/895/
895,glastrier,896,22,8000,290,"{'hp': 100, 'attack': 145, 'defense': 130, 'special-attack': 65, 'special-defense': 110, 'speed': 30}",['ice'],https://pokeapi.co/api/v2/pokemon/896/
896,spectrier,897,20,445,290,"{'hp': 100, 'attack': 65, 'defense': 60, 'special-attack': 145, 'special-defense': 80, 'speed': 130}",['ghost'],https://pokeapi.co/api/v2/pokemon/897/
897,calyrex,898,11,77,250,"{'hp': 100, 'attack': 80, 'defense': 80, 'special-attack': 80, 'special-defense': 80, 'speed': 80}","['psychic', 'grass']",https://pokeapi.co/api/v2/pokemon/898/
898,wyrdeer,899,18,951,263,"{'hp': 103, 'attack': 105, 'defense': 72, 'special-attack': 105, 'special-defense': 75, 'speed': 65}","['normal', 'psychic']",https://pokeapi.co/api/v2/pokemon/899/
899,kleavor,900,18,890,175,"{'hp': 70, 'attack': 135, 'defense': 95, 'special-attack': 45, 'special-defense': 70, 'speed': 85}","['bug', 'rock']",https://pokeapi.co/api/v2/pokemon/900/
900,ursaluna,901,24,2900,275,"{'hp': 130, 'attack': 140, 'defense': 105, 'special-attack': 45, 'special-defense': 80, 'speed': 50}","['ground', 'normal']",https://pokeapi.co/api/v2/pokemon/901/
901,basculegion-male,902,30,1100,265,"{'hp': 120, 'attack': 112, 'defense': 65, 'special-attack': 80, 'special-defense': 75, 'speed': 78}","['water', 'ghost']",https://pokeapi.co/api/v2/pokemon/902/
902,sneasler,903,13,430,102,"{'hp': 80, 'attack': 130, 'defense': 60, 'special-attack': 40, 'special-defense': 80, 'speed': 120}","['fighting', 'poison']",https://pokeapi.co/api/v2/pokemon/903/
903,overqwil,904,25,605,179,"{'hp': 85, 'attack': 115, 'defense': 95, 'special-attack': 65, 'special-defense': 65, 'speed': 85}","['dark', 'poison']",https://pokeapi.co/api/v2/pokemon/904/
904,enamorus-incarnate,905,16,480,116,"{'hp': 74, 'attack': 115, 'defense': 70, 'special-attack': 135, 'special-defense': 80, 'speed': 106}","['fairy', 'flying']",https://pokeapi.co/api/v2/pokemon/905/
905,sprigatito,906,4,41,62,"{'hp': 40, 'attack': 61, 'defense': 54, 'special-attack': 45, 'special-defense': 45, 'speed': 65}",['grass'],https://pokeapi.co/api/v2/pokemon/906/
906,floragato,907,9,122,144,"{'hp': 61, 'attack': 80, 'defense': 63, 'special-attack': 60, 'special-defense': 63, 'speed': 83}",['grass'],https://pokeapi.co/api/v2/pokemon/907/
907,meowscarada,908,15,312,265,"{'hp': 76, 'attack': 110, 'defense': 70, 'special-attack': 81, 'special-defense': 70, 'speed': 123}","['grass', 'dark']",https://pokeapi.co/api/v2/pokemon/908/
908,fuecoco,909,4,98,62,"{'hp': 67, 'attack': 45, 'defense': 59, 'special-attack': 63, 'special-defense': 40, 'speed': 36}",['fire'],https://pokeapi.co/api/v2/pokemon/909/
909,crocalor,910,10,307,144,"{'hp': 81, 'attack': 55, 'defense': 78, 'special-attack': 90, 'special-defense': 58, 'speed': 49}",['fire'],https://pokeapi.co/api/v2/pokemon/910/
910,skeledirge,911,16,3265,265,"{'hp': 104, 'attack': 75, 'defense': 100, 'special-attack': 110, 'special-defense': 75, 'speed': 66}","['fire', 'ghost']",https://pokeapi.co/api/v2/pokemon/911/
911,quaxly,912,5,61,62,"{'hp': 55, 'attack': 65, 'defense': 45, 'special-attack': 50, 'special-defense': 45, 'speed': 50}",['water'],https://pokeapi.co/api/v2/pokemon/912/
912,quaxwell,913,12,215,144,"{'hp': 70, 'attack': 85, 'defense': 65, 'special-attack': 65, 'special-defense': 60, 'speed': 65}",['water'],https://pokeapi.co/api/v2/pokemon/913/
913,quaquaval,914,18,619,265,"{'hp': 85, 'attack': 120, 'defense': 80, 'special-attack': 85, 'special-defense': 75, 'speed': 85}","['water', 'fighting']",https://pokeapi.co/api/v2/pokemon/914/
914,lechonk,915,5,102,51,"{'hp': 54, 'attack': 45, 'defense': 40, 'special-attack': 35, 'special-defense': 45, 'speed': 35}",['normal'],https://pokeapi.co/api/v2/pokemon/915/
915,oinkologne-male,916,10,1200,171,"{'hp': 110, 'attack': 100, 'defense': 75, 'special-attack': 59, 'special-defense': 80, 'speed': 65}",['normal'],https://pokeapi.co/api/v2/pokemon/916/
916,tarountula,917,3,40,42,"{'hp': 35, 'attack': 41, 'defense': 45, 'special-attack': 29, 'special-defense': 40, 'speed': 20}",['bug'],https://pokeapi.co/api/v2/pokemon/917/
917,spidops,918,10,165,141,"{'hp': 60, 'attack': 79, 'defense': 92, 'special-attack': 52, 'special-defense': 86, 'speed': 35}",['bug'],https://pokeapi.co/api/v2/pokemon/918/
918,nymble,919,2,10,42,"{'hp': 33, 'attack': 46, 'defense': 40, 'special-attack': 21, 'special-defense': 25, 'speed': 45}",['bug'],https://pokeapi.co/api/v2/pokemon/919/
919,lokix,920,10,175,158,"{'hp': 71, 'attack': 102, 'defense': 78, 'special-attack': 52, 'special-defense': 55, 'speed': 92}","['bug', 'dark']",https://pokeapi.co/api/v2/pokemon/920/
920,pawmi,921,3,25,48,"{'hp': 45, 'attack': 50, 'defense': 20, 'special-attack': 40, 'special-defense': 25, 'speed': 60}",['electric'],https://pokeapi.co/api/v2/pokemon/921/
921,pawmo,922,4,65,123,"{'hp': 60, 'attack': 75, 'defense': 40, 'special-attack': 50, 'special-defense': 40, 'speed': 85}","['electric', 'fighting']",https://pokeapi.co/api/v2/pokemon/922/
922,pawmot,923,9,410,245,"{'hp': 70, 'attack': 115, 'defense': 70, 'special-attack': 70, 'special-defense': 60, 'speed': 105}","['electric', 'fighting']",https://pokeapi.co/api/v2/pokemon/923/
923,tandemaus,924,3,18,61,"{'hp': 50, 'attack': 50, 'defense': 45, 'special-attack': 40, 'special-defense': 45, 'speed': 75}",['normal'],https://pokeapi.co/api/v2/pokemon/924/
924,maushold-family-of-four,925,3,23,165,"{'hp': 74, 'attack': 75, 'defense': 70, 'special-attack': 65, 'special-defense': 75, 'speed': 111}",['normal'],https://pokeapi.co/api/v2/pokemon/925/
925,fidough,926,3,109,62,"{'hp': 37, 'attack': 55, 'defense': 70, 'special-attack': 30, 'special-defense': 55, 'speed': 65}",['fairy'],https://pokeapi.co/api/v2/pokemon/926/
926,dachsbun,927,5,149,167,"{'hp': 57, 'attack': 80, 'defense': 115, 'special-attack': 50, 'special-defense': 80, 'speed': 95}",['fairy'],https://pokeapi.co/api/v2/pokemon/927/
927,smoliv,928,3,65,52,"{'hp': 41, 'attack': 35, 'defense': 45, 'special-attack': 58, 'special-defense': 51, 'speed': 30}","['grass', 'normal']",https://pokeapi.co/api/v2/pokemon/928/
928,dolliv,929,6,119,124,"{'hp': 52, 'attack': 53, 'defense': 60, 'special-attack': 78, 'special-defense': 78, 'speed': 33}","['grass', 'normal']",https://pokeapi.co/api/v2/pokemon/929/
929,arboliva,930,14,482,255,"{'hp': 78, 'attack': 69, 'defense': 90, 'special-attack': 125, 'special-defense': 109, 'speed': 39}","['grass', 'normal']",https://pokeapi.co/api/v2/pokemon/930/
930,squawkabilly-green-plumage,931,6,24,146,"{'hp': 82, 'attack': 96, 'defense': 51, 'special-attack': 45, 'special-defense': 51, 'speed': 92}","['normal', 'flying']",https://pokeapi.co/api/v2/pokemon/931/
931,nacli,932,4,160,56,"{'hp': 55, 'attack': 55, 'defense': 75, 'special-attack': 35, 'special-defense': 35, 'speed': 25}",['rock'],https://pokeapi.co/api/v2/pokemon/932/
932,naclstack,933,6,1050,124,"{'hp': 60, 'attack': 60, 'defense': 100, 'special-attack': 35, 'special-defense': 65, 'speed': 35}",['rock'],https://pokeapi.co/api/v2/pokemon/933/
933,garganacl,934,23,2400,250,"{'hp': 100, 'attack': 100, 'defense': 130, 'special-attack': 45, 'special-defense': 90, 'speed': 35}",['rock'],https://pokeapi.co/api/v2/pokemon/934/
934,charcadet,935,6,105,51,"{'hp': 40, 'attack': 50, 'defense': 40, 'special-attack': 50, 'special-defense': 40, 'speed': 35}",['fire'],https://pokeapi.co/api/v2/pokemon/935/
935,armarouge,936,15,850,263,"{'hp': 85, 'attack': 60, 'defense': 100, 'special-attack': 125, 'special-defense': 80, 'speed': 75}","['fire', 'psychic']",https://pokeapi.co/api/v2/pokemon/936/
936,ceruledge,937,16,620,263,"{'hp': 75, 'attack': 125, 'defense': 80, 'special-attack': 60, 'special-defense': 100, 'speed': 85}","['fire', 'ghost']",https://pokeapi.co/api/v2/pokemon/937/
937,tadbulb,938,3,4,54,"{'hp': 61, 'attack': 31, 'defense': 41, 'special-attack': 59, 'special-defense': 35, 'speed': 45}",['electric'],https://pokeapi.co/api/v2/pokemon/938/
938,bellibolt,939,12,1130,173,"{'hp': 109, 'attack': 64, 'defense': 91, 'special-attack': 103, 'special-defense': 83, 'speed': 45}",['electric'],https://pokeapi.co/api/v2/pokemon/939/
939,wattrel,940,4,36,56,"{'hp': 40, 'attack': 40, 'defense': 35, 'special-attack': 55, 'special-defense': 40, 'speed': 70}","['electric', 'flying']",https://pokeapi.co/api/v2/pokemon/940/
940,kilowattrel,941,14,386,172,"{'hp': 70, 'attack': 70, 'defense': 60, 'special-attack': 105, 'special-defense': 60, 'speed': 125}","['electric', 'flying']",https://pokeapi.co/api/v2/pokemon/941/
941,maschiff,942,5,160,68,"{'hp': 60, 'attack': 78, 'defense': 60, 'special-attack': 40, 'special-defense': 51, 'speed': 51}",['dark'],https://pokeapi.co/api/v2/pokemon/942/
942,mabosstiff,943,11,610,177,"{'hp': 80, 'attack': 120, 'defense': 90, 'special-attack': 60, 'special-defense': 70, 'speed': 85}",['dark'],https://pokeapi.co/api/v2/pokemon/943/
943,shroodle,944,2,7,58,"{'hp': 40, 'attack': 65, 'defense': 35, 'special-attack': 40, 'special-defense': 35, 'speed': 75}","['poison', 'normal']",https://pokeapi.co/api/v2/pokemon/944/
944,grafaiai,945,7,272,170,"{'hp': 63, 'attack': 95, 'defense': 65, 'special-attack': 80, 'special-defense': 72, 'speed': 110}","['poison', 'normal']",https://pokeapi.co/api/v2/pokemon/945/
945,bramblin,946,6,6,55,"{'hp': 40, 'attack': 65, 'defense': 30, 'special-attack': 45, 'special-defense': 35, 'speed': 60}","['grass', 'ghost']",https://pokeapi.co/api/v2/pokemon/946/
946,brambleghast,947,12,60,168,"{'hp': 55, 'attack': 115, 'defense': 70, 'special-attack': 80, 'special-defense': 70, 'speed': 90}","['grass', 'ghost']",https://pokeapi.co/api/v2/pokemon/947/
947,toedscool,948,9,330,67,"{'hp': 40, 'attack': 40, 'defense': 35, 'special-attack': 50, 'special-defense': 100, 'speed': 70}","['ground', 'grass']",https://pokeapi.co/api/v2/pokemon/948/
948,toedscruel,949,19,580,180,"{'hp': 80, 'attack': 70, 'defense': 65, 'special-attack': 80, 'special-defense': 120, 'speed': 100}","['ground', 'grass']",https://pokeapi.co/api/v2/pokemon/949/
